img_file;Image size (pixels);Aspect ratio;RMS contrast;Luminance entropy;Complexity;Edge density;Color entropy;mean R channel;mean G channel;mean B channel (RGB);mean L channel;mean a channel;mean b channel (Lab);mean H channel;mean S channel;mean V channel;std R channel;std G channel;std B channel;std L channel;std a channel;std b channel (Lab);std H channel;std S channel;std V channel;Mirror symmetry;DCM distance;DCM x position;DCM y position;Balance;CNN symmetry left-right;CNN symmetry up-down;CNN symmetry left-right & up-down;Slope Redies;Slope Spehar;Slope Mather;Fourier sigma;2D Fractal dimension;3D Fractal dimension;Self-similarity (PHOG);Self-similarity (CNN);Anisotropy;Homogeneity;1st-order EOE;2nd-order EOE;Sparseness;Variability;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\franz-marc\Franz_marc_two_cats.png;976;1.046;1.069;0.9644;0.08119;2.474;0.0;4.885;4.885;4.885;1.339;-8,50E-02;0.0001612;0.0;0.0;0.01916;3.901;3.901;3.901;1.069;6.79e-05;0.0001287;0.0;0.0;0.0153;23.691;6.3;-0.03106;0.005241;13.801;0.7115;0.7297;0.7208;-3.127;-1.324;-1.437;0.003844;0.9592;2.006;0.4109;0.738;0.002008;96.355;4.41;4.093;0.0006195;6,23E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\franz-marc\grazing-horses-1910.png;837;1.476;1.795;0.9822;0.1423;3.923;0.0;5.481;5.481;5.481;1.533;-9,73E-02;0.0001845;0.0;0.0;0.02149;6.42;6.42;6.42;1.795;0.000114;0.0002161;0.0;0.0;0.02518;33.691;13.032;-0.003006;-0.06509;20.931;0.5778;0.5564;0.543;-3.13;-1.363;-1.48;0.001689;0.9649;2.033;0.3209;0.739;0.001981;94.518;4.434;4.183;0.000601;9,57E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\franz-marc\large-lenggries-horses-1908.png;756;1.953;1.635;0.8573;0.1254;2.977;0.0;9.342;9.342;9.342;2.613;-0.0001659;0.0003144;0.0;0.0;0.03664;5.846;5.846;5.846;1.635;0.0001038;0.0001967;0.0;0.0;0.02292;13.303;6.452;-0.008;-0.03125;18.88;0.673;0.6112;0.6165;-3.067;-1.341;-1.457;0.002242;0.9392;2.127;0.2486;0.591;0.002181;97.871;4.396;3.909;0.0006468;7,98E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\franz-marc-wiki\Franz_marc-lying_dog_also_known_as_portrait_of_a_dog_.png;892;1.276;1.655;0.9955;0.08107;2.396;0.0;6.475;6.475;6.475;1.792;-0.0001138;0.0002157;0.0;0.0;0.02539;5.981;5.981;5.981;1.655;0.0001051;0.0001992;0.0;0.0;0.02346;22.563;19.826;-0.048;0.08673;25.612;0.6224;0.6979;0.6073;-3.079;-1.355;-1.431;0.002402;0.8383;2.193;0.3374;0.6362;0.002262;94.07;4.463;3.825;0.0006595;8,51E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\fujishima-takeji\an-amazon-by-fujishima-takeji.png;885;0.77;1.879;1.306;0.1111;2.971;0.0;5.611;5.611;5.611;1.581;-0.0001004;0.0001902;0.0;0.0;0.02201;6.66;6.66;6.66;1.879;0.0001193;0.0002262;0.0;0.0;0.02612;33.971;22.821;-0.05844;-0.098;33.903;0.5989;0.5908;0.6297;-2.974;-1.352;-1.461;0.002228;0.7902;2.076;0.3522;0.6534;0.002256;92.174;4.393;3.972;0.0006347;9,71E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\george-washington-lambert\weighing-the-fleece-1921.png;884;1.302;2.083;1.139;0.1791;4.63;0.0;4.708;4.708;4.708;1.368;-8,69E-02;0.0001647;0.0;0.0;0.01846;7.157;7.157;7.157;2.083;0.0001323;0.0002507;0.0;0.0;0.02807;51.322;32.358;-0.08;-0.1406;25.698;0.588;0.5242;0.5002;-2.974;-1.339;-1.41;0.002014;0.9026;2.32;0.4097;0.7114;0.00189;84.629;4.439;4.349;0.0005929;9,25E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\grace-cossington-smith\quaker-girl-1915.png;881;0.762;1.791;1.158;0.1244;3.426;0.0;3.831;3.831;3.831;1.094;-6,95E-02;0.0001317;0.0;0.0;0.01502;6.246;6.246;6.246;1.791;0.0001137;0.0002156;0.0;0.0;0.02449;51.256;27.271;0.1325;-0.032;33.637;0.6112;0.6024;0.5796;-3.035;-1.369;-1.457;0.001429;0.9252;2.23;0.3715;0.6796;0.002094;88.893;4.405;4.211;0.0006327;7,49E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\grace-cossington-smith\sunny-morning-cows-at-lanyon-1916.png;918;0.836;0.5682;0.2646;0.02422;0.7486;0.0;0.4497;0.4497;0.4497;0.1233;-7,83E-03;1,48E-02;0.0;0.0;0.001764;2.072;2.072;2.072;0.5682;3,61E-02;6,84E-02;0.0;0.0;0.008127;91.459;53.062;-0.02632;-0.264;46.557;0.8843;0.8317;0.8316;-3.007;-1.357;-1.435;0.005219;0.8848;2.297;0.07111;0.4498;0.002978;48.261;4.1;3.442;0.0007283;1,84E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\gwen-john\girl-with-cat.png;884;0.768;2.095;1.236;0.1093;2.617;0.0;6.969;6.969;6.969;1.999;-0.0001269;0.0002406;0.0;0.0;0.02733;7.287;7.287;7.287;2.095;0.000133;0.0002522;0.0;0.0;0.02857;38.135;27.205;0.002604;-0.136;26.561;0.7826;0.6412;0.6256;-3.02;-1.309;-1.437;0.002386;0.8259;2.148;0.2785;0.6474;0.002301;92.093;4.277;3.786;0.0006574;9,36E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\gwen-john\gwen_john_black_cat_on_blue_and_pink.png;923;1.182;0.7934;0.6217;0.02667;0.7851;0.0;1.238;1.238;1.238;0.3395;-2,16E-02;4,09E-02;0.0;0.0;0.004856;2.894;2.894;2.894;0.7934;5,04E-02;9,55E-02;0.0;0.0;0.01135;72.054;29.479;-0.11;0.09811;50.56;0.8438;0.8421;0.8324;-3.082;-1.353;-1.461;0.001211;0.805;2.052;0.1532;0.4881;0.003336;71.248;4.141;3.216;0.0007258;2,71E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\gwen-john\gwen_john_the_cat.png;941;1.134;1.015;0.8933;0.02826;0.8549;0.0;2.481;2.481;2.481;0.6802;-4,32E-02;8,19E-02;0.0;0.0;0.009729;3.7;3.7;3.7;1.015;6,44E-02;0.0001221;0.0;0.0;0.01451;58.523;15.501;-0.024;0.0737;44.084;0.8693;0.849;0.8223;-3.063;-1.374;-1.446;0.001631;0.7658;2.379;0.1862;0.4836;0.002794;79.957;4.357;2.798;0.0007208;3,92E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\gwen-john\young-woman-holding-a-black-cat.png;818;0.636;2.035;1.386;0.09121;2.249;0.0;7.233;7.233;7.233;2.069;-0.0001314;0.000249;0.0;0.0;0.02836;7.077;7.077;7.077;2.035;0.0001292;0.0002449;0.0;0.0;0.02775;25.126;35.699;-0.1132;-0.138;35.281;0.6452;0.6336;0.6143;-3.017;-1.346;-1.434;0.00171;0.8093;2.105;0.3064;0.4445;0.002383;92.675;4.109;3.744;0.0006701;8,25E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1882_230341.png;894;0.788;2.157;0.9998;0.06431;1.862;0.0;7.623;7.623;7.623;2.193;-0.0001392;0.0002639;0.0;0.0;0.02989;7.499;7.499;7.499;2.157;0.000137;0.0002596;0.0;0.0;0.02941;31.745;30.929;-0.08376;-0.13;30.782;0.6516;0.7139;0.6317;-3.054;-1.385;-1.453;0.002333;0.8215;1.959;0.2161;0.3822;0.002779;90.203;4.252;3.22;0.0006949;7,17E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1888_230482.png;849;1.433;1.191;0.6135;0.0469;1.411;0.0;1.817;1.817;1.817;0.503;-3,19E-02;6,05E-02;0.0;0.0;0.007127;4.302;4.302;4.302;1.191;7,56E-02;0.0001433;0.0;0.0;0.01687;76.747;4.887;0.002;0.02436;50.917;0.7956;0.8251;0.806;-3.101;-1.353;-1.482;0.00149;0.8273;2.012;0.1813;0.4165;0.002957;70.986;4.157;3.446;0.0007071;4,92E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1889_230426.png;855;0.71;1.871;0.8128;0.07445;2.053;0.0;3.765;3.765;3.765;1.083;-6,88E-02;0.0001303;0.0;0.0;0.01476;6.504;6.504;6.504;1.871;0.0001188;0.0002251;0.0;0.0;0.0255;61.378;26.67;0.04366;-0.126;49.232;0.7389;0.6478;0.6373;-3.082;-1.359;-1.46;0.002365;0.8125;2.106;0.1814;0.3845;0.002628;78.341;4.235;3.502;0.0006939;7,66E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1889_230699.png;886;0.772;2.116;0.9724;0.1154;3.169;0.0;6.037;6.037;6.037;1.737;-0.0001103;0.000209;0.0;0.0;0.02368;7.356;7.356;7.356;2.116;0.0001343;0.0002547;0.0;0.0;0.02885;43.821;23.252;0.007772;-0.116;31.665;0.6975;0.5482;0.5469;-3.071;-1.346;-1.449;0.002125;0.847;2.158;0.2896;0.6655;0.002089;91.348;4.421;3.976;0.0006456;9,43E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1890_230416.png;904;0.808;1.888;1.072;0.1076;2.727;0.0;4.261;4.261;4.261;1.22;-7,75E-02;0.0001468;0.0;0.0;0.01671;6.576;6.576;6.576;1.888;0.0001199;0.0002272;0.0;0.0;0.02579;52.893;43.821;0.04703;-0.214;40.098;0.6399;0.6193;0.6031;-2.971;-1.328;-1.425;0.00234;0.8631;2.156;0.1706;0.4345;0.002179;83.552;4.42;4.165;0.0006446;8,97E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1890_230587.png;873;0.746;1.947;0.8614;0.09945;2.751;0.0;4.266;4.266;4.266;1.227;-7,79E-02;0.0001477;0.0;0.0;0.01673;6.767;6.767;6.767;1.947;0.0001236;0.0002343;0.0;0.0;0.02654;59.39;9.634;-0.004021;-0.048;40.625;0.7639;0.6242;0.6168;-3.065;-1.34;-1.44;0.001562;0.8381;2.276;0.2684;0.4554;0.002281;83.985;4.447;3.909;0.0006617;9,03E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1892_230453.png;872;1.344;2.055;0.9317;0.08302;2.326;0.0;5.211;5.211;5.211;1.499;-9,52E-02;0.0001804;0.0;0.0;0.02044;7.142;7.142;7.142;2.055;0.0001304;0.0002473;0.0;0.0;0.02801;48.955;25.882;0.028;0.1263;42.251;0.6898;0.5969;0.5826;-3.073;-1.356;-1.448;0.001373;0.8309;2.07;0.2221;0.3851;0.00241;84.813;4.466;3.625;0.0006767;7,79E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1893_230488.png;956;0.912;2.089;0.9543;0.1199;3.683;0.0;9.377;9.377;9.377;2.697;-0.0001713;0.0003246;0.0;0.0;0.03677;7.261;7.261;7.261;2.089;0.0001326;0.0002514;0.0;0.0;0.02848;20.245;9.61;-0.002193;-0.048;16.189;0.5672;0.5271;0.5488;-3.075;-1.326;-1.477;0.001558;0.8977;2.199;0.3594;0.6911;0.00204;96.51;4.488;4.046;0.0006168;1,15E-02;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1894_230570.png;865;1.37;2.109;0.9676;0.1241;3.452;0.0;5.917;5.917;5.917;1.702;-0.0001081;0.0002048;0.0;0.0;0.0232;7.331;7.331;7.331;2.109;0.0001339;0.0002538;0.0;0.0;0.02875;45.11;11.134;0.036;0.04247;23.715;0.5615;0.6317;0.5372;-3.059;-1.356;-1.456;0.0018;0.8058;2.194;0.3821;0.6453;0.002064;88.964;4.411;4.096;0.0006324;1,02E-02;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1894_230701.png;850;0.7034;2.153;0.997;0.0811;2.072;0.0;7.015;7.015;7.015;2.018;-0.0001281;0.0002429;0.0;0.0;0.02751;7.484;7.484;7.484;2.153;0.0001367;0.0002591;0.0;0.0;0.02935;37.832;31.53;0.02707;-0.1553;32.654;0.7081;0.6955;0.6507;-3.083;-1.371;-1.478;0.0007561;0.8135;2.109;0.1962;0.3912;0.002686;88.994;4.233;3.309;0.0006924;6.23e-06;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1895_230342.png;841;1.466;2.072;0.9434;0.08425;2.284;0.0;5.413;5.413;5.413;1.557;-9,89E-02;0.0001874;0.0;0.0;0.02123;7.204;7.204;7.204;2.072;0.0001316;0.0002494;0.0;0.0;0.02825;48.278;14.675;-0.07;-0.02199;31.241;0.6808;0.6771;0.6416;-3.089;-1.366;-1.468;0.002199;0.7798;2.106;0.2173;0.3855;0.0026;85.553;4.244;3.487;0.0006839;7,40E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1897_230539.png;880;0.76;1.787;0.76;0.08763;2.51;0.0;3.299;3.299;3.299;0.949;-6,03E-02;0.0001142;0.0;0.0;0.01294;6.213;6.213;6.213;1.787;0.0001135;0.0002151;0.0;0.0;0.02436;68.12;31.703;-0.1579;0.014;32.064;0.6719;0.7691;0.6613;-3.055;-1.311;-1.45;0.002114;0.8284;2.061;0.2629;0.3829;0.002528;76.485;4.16;3.736;0.0006787;6,89E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1897_230544.png;909;1.222;1.959;1.153;0.0696;1.972;0.0;4.906;4.906;4.906;1.405;-8,92E-02;0.000169;0.0;0.0;0.01924;6.822;6.822;6.822;1.959;0.0001244;0.0002357;0.0;0.0;0.02675;44.777;34.914;0.04;-0.1699;30.502;0.6688;0.6692;0.6435;-3.003;-1.371;-1.459;0.001659;0.8031;2.087;0.2592;0.4629;0.002399;85.267;4.392;3.591;0.0006799;6,15E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1899_230348.png;876;0.752;1.606;0.963;0.1115;3.225;0.0;3.084;3.084;3.084;0.8697;-5,52E-02;0.0001047;0.0;0.0;0.0121;5.688;5.688;5.688;1.606;0.0001019;0.0001932;0.0;0.0;0.02231;64.086;4.546;-0.02128;-0.008;45.035;0.6528;0.6445;0.6918;-3.094;-1.339;-1.464;0.001884;0.9003;2.21;0.3909;0.5922;0.002157;80.583;4.246;4.11;0.0006391;7,77E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1899_230363.png;818;0.636;1.387;0.7518;0.1031;2.663;0.0;2.082;2.082;2.082;0.5876;-3,73E-02;7,07E-02;0.0;0.0;0.008164;4.908;4.908;4.908;1.387;8,81E-02;0.0001669;0.0;0.0;0.01925;73.055;8.025;-0.003145;0.04;41.923;0.6565;0.6847;0.6446;-3.067;-1.347;-1.464;0.001897;1.011;2.218;0.2937;0.3872;0.002194;80.241;4.457;4.264;0.0006646;6,26E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1899_230626.png;854;0.708;1.802;1.187;0.1604;4.325;0.0;4.559;4.559;4.559;1.284;-8,15E-02;0.0001546;0.0;0.0;0.01788;6.389;6.389;6.389;1.802;0.0001144;0.0002169;0.0;0.0;0.02506;49.618;21.212;-0.1045;-0.018;36.655;0.5893;0.6008;0.5594;-3.075;-1.341;-1.445;0.001353;0.8977;2.154;0.4004;0.7067;0.001762;88.614;4.515;4.35;0.0005858;1,06E-02;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\1899_230628.png;892;0.784;2.057;0.9336;0.05888;1.59;0.0;9.758;9.758;9.758;2.807;-0.0001782;0.0003378;0.0;0.0;0.03827;7.152;7.152;7.152;2.057;0.0001306;0.0002476;0.0;0.0;0.02805;17.608;29.358;-0.08163;-0.122;24.344;0.6937;0.7022;0.6461;-3.028;-1.406;-1.455;0.004603;0.8771;2.137;0.2219;0.3835;0.002889;94.516;4.133;3.196;0.0007097;6,92E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\at-the-circus-fernando-the-rider-1888.png;816;1.582;1.981;1.376;0.1996;5.022;0.0;5.719;5.719;5.719;1.626;-0.0001033;0.0001957;0.0;0.0;0.02243;6.955;6.955;6.955;1.981;0.0001258;0.0002384;0.0;0.0;0.02727;38.866;13.157;-0.042;-0.05063;23.178;0.5807;0.5315;0.4879;-3.063;-1.326;-1.463;0.001956;0.9544;2.129;0.5112;0.7694;0.001657;95.094;4.418;4.282;0.0005501;1,15E-02;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\at-the-races-1899.png;912;1.208;2.092;1.363;0.1531;4.149;0.0;7.035;7.035;7.035;2.013;-0.0001278;0.0002422;0.0;0.0;0.02759;7.302;7.302;7.302;2.092;0.0001328;0.0002517;0.0;0.0;0.02863;26.708;25.666;-0.1032;-0.07627;24.826;0.534;0.5367;0.5486;-3.032;-1.34;-1.456;0.001762;0.9018;2.055;0.4298;0.7185;0.001951;94.425;4.293;4.205;0.0005979;1,13E-02;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\hangover-1889.png;920;1.19;2.087;1.204;0.06319;1.942;0.0;6.313;6.313;6.313;1.813;-0.0001151;0.0002182;0.0;0.0;0.02476;7.252;7.252;7.252;2.087;0.0001325;0.0002511;0.0;0.0;0.02844;39.006;28.892;0.118;-0.08333;30.854;0.661;0.6892;0.6512;-3.066;-1.383;-1.454;0.001056;0.7305;2.052;0.2963;0.4909;0.002482;88.799;4.248;3.585;0.0006803;7,01E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\napoléon-1896.png;880;0.76;1.93;1.418;0.1743;4.568;0.0;6.445;6.445;6.445;1.82;-0.0001155;0.000219;0.0;0.0;0.02527;6.824;6.824;6.824;1.93;0.0001226;0.0002323;0.0;0.0;0.02676;32.473;24.964;-0.1105;-0.058;29.851;0.5423;0.5429;0.4916;-2.995;-1.28;-1.409;0.003295;0.9276;2.123;0.4885;0.7645;0.001654;91.81;4.371;4.259;0.0005607;1,06E-02;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\observation-fabre-reserve-officer-1901.png;911;0.822;1.568;0.9208;0.0979;2.787;0.0;2.939;2.939;2.939;0.8273;-5,25E-02;9,96E-02;0.0;0.0;0.01152;5.563;5.563;5.563;1.568;9,96E-02;0.0001887;0.0;0.0;0.02182;63.015;46.72;0.2202;0.078;47.07;0.6081;0.6279;0.6201;-3.107;-1.347;-1.448;0.002782;0.8937;2.107;0.2371;0.3816;0.002351;77.011;4.294;4.154;0.0006599;6,53E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\henri-de-toulouse-lautrec\the-last-crunbs-1891.png;885;1.299;2.061;1.052;0.08284;2.398;0.0;5.478;5.478;5.478;1.575;-1,00E-01;0.0001895;0.0;0.0;0.02148;7.166;7.166;7.166;2.061;0.0001309;0.0002481;0.0;0.0;0.0281;44.388;21.576;0.056;-0.09221;30.934;0.663;0.6296;0.6297;-3.063;-1.364;-1.433;0.001361;0.8123;2.17;0.2899;0.5142;0.002443;87.23;4.374;3.842;0.0006645;9,41E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\maxime-maufra\departure-of-fishing-boats-1900.png;919;1.193;0.2914;0.2614;0.02886;0.7358;0.0;0.1898;0.1898;0.1898;0.05248;-3,33E-03;6,32E-03;0.0;0.0;0.0007443;1.04;1.04;1.04;0.2914;1.85e-05;3,51E-02;0.0;0.0;0.004077;91.661;35.203;0.104;-0.142;56.544;0.8823;0.8339;0.8307;-2.89;-1.295;-1.313;0.007485;0.955;2.293;0.08427;0.4117;0.002451;69.03;4.37;4.114;0.0007271;1,41E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\maxime-maufra\the-port-of-la-rochelle-at-twilight-1911.png;900;1.25;0.4797;0.8233;0.06788;1.68;0.0;1.031;1.031;1.031;0.2827;-1,80E-02;3,40E-02;0.0;0.0;0.004043;1.75;1.75;1.75;0.4797;3,05E-02;5,77E-02;0.0;0.0;0.006861;57.195;43.32;-0.146;-0.16;31.353;0.7954;0.827;0.772;-2.934;-1.303;-1.358;0.01167;1.065;2.481;0.3479;0.7968;0.00187;88.481;3.862;4.237;0.0006482;2,23E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\maxime-maufra\the-transatlantic-leaving-port-1905.png;895;1.266;0.4548;0.7615;0.03848;1.014;0.0;0.8829;0.8829;0.8829;0.2421;-1,54E-02;2,91E-02;0.0;0.0;0.003462;1.659;1.659;1.659;0.4548;2,89E-02;5,47E-02;0.0;0.0;0.006506;63.022;50.122;-0.24;-0.07215;43.972;0.8447;0.8734;0.8435;-3.148;-1.363;-1.426;0.003314;0.9392;2.371;0.247;0.6049;0.002396;79.803;4.012;4.087;0.0006944;1,63E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\nadezda-petrovic\1900_9223372032559858499.png;832;0.664;1.831;0.7873;0.06795;1.823;0.0;11.469;11.469;11.469;3.299;-0.0002095;0.0003971;0.0;0.0;0.04498;6.364;6.364;6.364;1.831;0.0001162;0.0002203;0.0;0.0;0.02496;14.772;12.531;-0.009036;-0.062;20.161;0.8653;0.7032;0.6976;-3.06;-1.353;-1.469;0.005596;0.7464;2.159;0.169;0.3818;0.002745;98.064;4.235;2.919;0.0006944;8,47E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\nadezda-petrovic\1905_9223372032559858516.png;881;0.762;1.995;0.8925;0.07307;2.051;0.0;10.359;10.359;10.359;2.98;-0.0001892;0.0003586;0.0;0.0;0.04062;6.934;6.934;6.934;1.995;0.0001266;0.00024;0.0;0.0;0.02719;16.972;16.105;-0.009186;-0.08;20.456;0.7268;0.6705;0.6446;-3.065;-1.393;-1.474;0.006818;0.7985;2.363;0.2227;0.3885;0.002905;96.46;3.897;2.855;0.000693;6,64E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\nadezda-petrovic\1907_9223372032559846798.png;875;0.75;2.127;0.9795;0.06471;1.842;0.0;6.24;6.24;6.24;1.795;-0.000114;0.000216;0.0;0.0;0.02447;7.393;7.393;7.393;2.127;0.000135;0.000256;0.0;0.0;0.02899;40.77;33.171;-0.092;-0.138;33.847;0.6437;0.7106;0.6433;-3.065;-1.324;-1.463;0.001481;0.8;2.142;0.2274;0.3862;0.002853;88.424;4.023;3.126;0.0006965;7,61E-03;
C:\Users\sblee\OneDrive\Documenten\python\Aesthetics-Toolbox-main\Aesthetics-Toolbox-main\art\DRAM_processed\DRAM_processed\labels\post_impressionism\nadezda-petrovic\unknown-year_9223372032559858486.png;879;0.7615;2.157;0.9994;0.08334;2.386;0.0;7.285;7.285;7.285;2.096;-0.000133;0.0002522;0.0;0.0;0.02857;7.497;7.497;7.497;2.157;0.0001369;0.0002595;0.0;0.0;0.0294;37.726;19.308;0.05526;-0.07916;25.865;0.6768;0.663;0.6442;-3.08;-1.359;-1.449;0.0008164;0.8208;2.154;0.292;0.5151;0.002453;90.369;4.377;3.544;0.0006796;7,49E-03;
