img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26abe23b_c005_40be_b042_af0deef5d5b8.jpg,1024,1.0,20.713,7.072,7.016,94.311,5.857,84.421,130.85,101.122,52.997,-12.8858,8.238,0.4302,0.702,0.6659,60.791,63.743,99.73,20.713,40.138,50.533,0.2285,0.312,0.2103,54.081,4.895,0.01172,0.02148,8.265,0.3441,0.361,0.3805,-3.374,-1.854,-1.45,0.1491,1.469,2.415,0.6315,0.7399,0.0006052,86.666,4.481,4.412,0.0004055,2.513e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26b461b7_ac23_4d04_b90b_81169b2b148f.jpg,1280,0.6667,14.762,7.231,0.9232,22.481,5.11,126.031,93.638,69.304,42.219,10.234,19.107,0.06453,0.4521,0.495,40.893,37.588,30.232,14.762,7.067,10.391,0.05752,0.1488,0.1606,48.52,9.842,0.02148,0.04427,12.049,0.5083,0.4959,0.4331,-3.073,-1.613,-1.45,0.01845,0.8091,2.011,0.5651,0.6635,0.001311,89.901,4.165,2.8,0.0007357,1.365e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26bbf3d6_29c4_4950_b25a_db2ffd46c815.jpg,1216,0.7273,29.041,7.66,13.455,145.805,5.066,115.585,109.039,109.315,45.137,2.735,0.9101,0.9077,0.2119,0.4592,67.893,71.848,72.583,29.041,3.046,3.275,0.1899,0.275,0.2719,23.784,6.352,0.03125,0.005682,14.189,0.5139,0.4477,0.4192,-2.546,-1.331,-1.284,0.001902,1.466,2.57,0.6638,0.867,0.0003117,98.057,4.533,4.516,0.0001808,1.28e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26bd80a1_b6a0_472a_b459_9034fd9b59e5.jpg,1024,1.0,24.368,7.153,17.2,77.462,5.132,114.035,38.535,22.004,27.497,28.917,25.574,0.01842,0.8072,0.4541,87.436,52.001,42.166,24.368,24.029,24.133,0.1292,0.2532,0.3417,49.308,9.407,-0.003906,0.04688,15.473,0.8096,0.5082,0.5034,-2.263,-1.012,-1.214,0.0477,1.723,2.742,0.787,0.6378,0.0004361,92.514,4.425,4.034,0.0002158,4.704e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26bde55f_669b_449e_8c49_76d549346ab7.png,1088,1.429,29.092,7.594,12.996,134.388,6.618,123.257,112.611,96.521,46.889,3.339,10.801,0.1204,0.4233,0.5224,73.28,74.896,77.959,29.092,8.581,19.327,0.246,0.2513,0.2835,45.031,6.762,-0.004687,0.03348,15.657,0.5161,0.4623,0.4551,-2.61,-1.354,-1.262,0.002391,1.492,2.606,0.7074,0.8237,0.0004467,96.461,4.151,4.406,0.0002603,1.994e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26c0a17f_fbbd_4b78_b870_f0635b7dc6dc.jpg,1216,0.7273,22.419,7.709,10.028,83.324,6.63,111.144,109.158,77.813,45.094,-3.117,17.686,0.1841,0.4659,0.4856,60.531,57.807,61.341,22.419,14.377,15.536,0.17,0.2659,0.2253,52.026,6.464,-0.02148,-0.02415,15.553,0.4437,0.3965,0.3542,-2.392,-1.215,-1.234,0.01378,1.489,2.438,0.6063,0.7997,0.0003276,91.876,4.53,4.495,0.0001536,2.253e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26d8f5dd_9582_40ae_9cc1_5de637c720ff.jpg,1216,0.7273,11.662,6.459,4.164,31.764,4.663,165.951,105.846,111.602,55.446,29.044,10.914,0.9219,0.6649,0.7985,74.281,49.925,56.563,11.662,34.306,38.518,0.2302,0.1676,0.124,62.887,2.946,0.003906,0.0142,8.179,0.3304,0.2741,0.2747,-2.902,-1.27,-1.471,0.01849,1.436,2.459,0.7181,0.5987,0.0004225,92.25,3.757,3.996,0.0006597,2.422e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26d9b3b6_f387_4ffe_a4eb_3a2c40c2d374.jpg,1536,1.0,18.252,7.483,12.483,72.846,6.036,82.618,78.188,86.79,33.606,5.051,-3.771,0.775,0.3683,0.3953,45.219,44.025,50.089,18.252,5.991,13.82,0.252,0.2092,0.1847,31.11,5.61,0.01042,0.02604,6.462,0.5498,0.3271,0.3167,-1.97,-0.9002,-0.9926,0.005152,1.665,2.596,0.5046,0.8041,0.0005226,95.893,4.162,4.341,0.0002627,2.507e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26dd3f7d_2c18_43f8_b155_8625b02a8bd3.jpg,1600,0.7857,26.827,7.78,28.887,231.433,5.987,78.847,90.912,69.234,36.12,-7.97,11.133,0.3121,0.4096,0.3873,60.821,69.278,57.16,26.827,14.818,7.79,0.1327,0.258,0.2694,41.202,5.449,-0.01562,-0.02232,10.753,0.6096,0.6319,0.6108,-1.901,-1.257,-0.9974,0.005942,1.76,2.813,0.8593,0.8868,0.0001394,99.094,4.517,4.563,0.0001049,6.666e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26dd4b38_ebaf_4e5d_8747_2c03fc4af788.jpg,1024,1.0,25.634,7.672,3.832,58.146,4.517,111.348,94.262,90.581,40.24,6.843,5.069,0.03284,0.2823,0.4372,59.167,63.75,63.547,25.634,4.74,3.342,0.05076,0.2045,0.2326,29.386,26.462,0.1309,0.01953,13.578,0.3124,0.4599,0.3101,-3.283,-1.702,-1.557,0.003373,1.207,2.333,0.4322,0.6792,0.0009884,92.44,4.329,3.986,0.0002915,2.145e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26df8282_d81d_4124_8171_ee9ee9f97c92.jpg,1600,0.7857,16.681,7.396,16.246,88.434,4.47,121.313,114.685,101.54,48.027,0.2917,8.331,0.1214,0.1914,0.4777,40.06,42.599,42.688,16.681,2.369,2.576,0.05242,0.09408,0.159,51.383,6.841,-0.02983,-0.01674,10.179,0.5907,0.6238,0.572,-1.89,-1.065,-0.8173,0.01492,1.782,2.683,0.7592,0.8333,0.0002042,95.132,4.497,4.51,0.0001293,1.004e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26e25858_cc4c_4ff3_a907_99d73c3feb9b.jpg,1024,1.0,20.02,7.618,13.731,116.845,6.496,108.624,82.564,52.644,36.879,8.206,20.693,0.07622,0.5698,0.4396,52.729,50.952,48.623,20.02,12.397,18.827,0.1203,0.2679,0.2006,54.015,0.5524,0.001953,-0.001953,5.258,0.5488,0.5301,0.4994,-2.526,-1.259,-1.132,0.03659,1.587,2.606,0.7588,0.8314,0.000282,94.393,4.52,4.515,0.0001187,1.456e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26e60767_37e2_43a1_b623_d097a929c728.png,1024,1.0,25.512,6.638,5.906,58.268,4.836,125.068,87.281,80.424,45.091,15.008,18.998,0.04013,0.695,0.5772,42.799,90.392,82.514,25.512,31.308,16.938,0.1835,0.3152,0.2017,38.214,17.192,0.03125,-0.08008,15.672,0.2893,0.2725,0.284,-2.762,-1.268,-1.305,0.0131,1.367,2.468,0.4889,0.6444,0.0008641,94.032,4.281,4.293,0.0006306,4.628e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\26f6b32a_aa42_4dd5_9b49_d1e1c8c2000c.jpg,1024,1.0,20.175,7.391,8.368,88.338,6.362,124.108,115.935,110.356,48.667,2.35,4.315,0.05856,0.1735,0.4979,52.199,50.557,50.228,20.175,4.523,5.816,0.1476,0.1059,0.2015,59.178,6.501,0.01758,0.02734,6.638,0.3617,0.3762,0.2966,-2.803,-1.352,-1.277,0.03132,1.424,2.541,0.4701,0.743,0.0006848,91.118,4.483,4.433,0.0002623,3.252e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\2701d684_cdec_47f9_a941_525c5404a59d.jpg,1024,1.0,25.887,7.913,24.833,193.176,7.159,85.853,111.652,104.525,43.85,-9.656,1.183,0.4073,0.31,0.4558,54.678,67.312,63.923,25.887,10.472,9.115,0.165,0.1939,0.2599,35.67,4.297,0.0,-0.02148,4.748,0.7205,0.585,0.5859,-2.249,-1.102,-1.046,0.0218,1.715,2.746,0.821,0.8639,0.0002714,98.508,4.559,4.547,0.0001039,1.038e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\270b2b1a_2016_4503_bd18_c0d4ae2e1737.jpg,2048,1.0,42.24,4.904,12.302,418.538,5.001,103.798,97.696,48.502,37.513,-3.372,23.526,0.9634,0.4898,0.4173,111.228,107.331,40.499,42.24,7.414,33.473,0.2644,0.2071,0.4284,40.775,0.8735,-0.003906,0.001953,0.7624,0.7022,0.7055,0.6985,-2.865,-1.567,-1.593,0.02148,1.449,2.678,0.8553,0.9128,0.0004035,99.95,4.525,4.572,0.0001374,3.382e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\27282bf9_0e06_47c6_834c_aac93a2c5bf6.jpg,1024,1.0,18.288,7.475,4.871,55.747,6.609,112.117,124.806,119.262,50.682,-5.314,1.306,0.4334,0.2072,0.5093,49.88,47.361,39.059,18.288,6.26,7.953,0.1739,0.1111,0.1826,48.082,10.518,0.05078,-0.01367,10.675,0.3442,0.3221,0.2648,-2.764,-1.433,-1.25,0.05408,1.361,2.51,0.4413,0.7314,0.000662,87.024,4.135,3.944,0.0002745,2.075e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\2741cb03_d06a_46b2_9afb_10b57347e510.png,1216,0.7273,29.598,7.909,6.608,111.158,6.269,136.585,89.872,135.916,43.826,27.127,-17.6624,0.8324,0.5077,0.59,84.953,73.451,67.152,29.598,14.012,16.932,0.1059,0.2676,0.3046,42.489,14.741,0.03906,0.0625,11.739,0.5489,0.3939,0.3727,-3.191,-1.845,-1.512,0.03742,1.292,2.438,0.4895,0.7367,0.0006725,95.16,4.234,4.352,0.0003231,2.598e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\2755ea07_b7a7_46a0_9103_ccee2d83ab05.jpg,2048,1.0,25.624,7.368,51.56,48.79,4.377,44.63,81.933,53.361,30.14,-18.6198,11.483,0.3652,0.6717,0.3214,53.144,64.243,57.695,25.624,9.654,6.406,0.03446,0.3055,0.2519,38.882,0.8053,-0.0009766,-0.003906,0.555,0.6057,0.578,0.5926,-1.559,-0.4241,0.1482,0.4491,1.946,2.971,0.7686,0.7378,0.0006266,99.982,2.49,3.641,0.000217,8.527e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\27656fde_a2ae_4f8f_b930_da5e633379ab.jpg,1152,1.25,29.721,7.795,5.575,103.314,7.037,140.262,107.344,105.046,48.035,14.133,8.108,0.9948,0.4213,0.5819,69.238,81.303,73.801,29.721,18.302,13.188,0.1989,0.2279,0.2878,36.508,10.203,-0.04531,0.02344,12.97,0.3733,0.3904,0.355,-3.713,-2.001,-1.856,0.01266,1.169,2.295,0.7015,0.7793,0.0006351,95.777,4.297,4.198,0.0002877,2.904e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\276649d6_5cb9_468c_9e43_90bd648238e4.jpg,1024,1.0,29.609,7.136,9.866,134.395,6.744,132.394,127.022,131.875,53.863,4.246,0.2461,0.5697,0.4223,0.6155,78.053,78.297,75.637,29.609,21.468,15.621,0.3031,0.3233,0.3038,11.397,7.675,0.009766,-0.03711,8.312,0.4944,0.3098,0.2956,-3.139,-1.746,-1.33,0.1104,1.354,2.467,0.4445,0.794,0.0005144,90.679,4.399,4.488,0.0002856,2.465e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\276fe52f_a958_46f4_a55c_cbc8ee2a2c78.jpg,1280,1.5,15.027,7.007,7.543,97.914,4.624,120.563,85.591,63.54,39.904,11.969,17.716,0.06104,0.4122,0.475,55.338,35.075,36.075,15.027,15.711,20.172,0.0422,0.272,0.2167,54.602,1.953,0.007812,-0.005859,12.487,0.466,0.262,0.1973,-2.548,-1.517,-1.321,0.01216,1.604,2.554,0.4463,0.7341,0.0008013,91.168,4.347,4.49,0.0003525,2.636e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\2773e5e9_77a2_4a2e_bc07_673de729ba66.jpg,1344,1.625,18.962,7.441,12.929,105.227,6.2,63.118,76.983,41.044,29.954,-11.5218,18.517,0.2307,0.5338,0.3064,38.753,47.995,37.661,18.962,8.616,11.83,0.08075,0.1994,0.1866,51.838,5.382,0.01322,0.02344,17.321,0.5973,0.5334,0.5253,-2.429,-1.123,-1.168,0.004493,1.605,2.615,0.8312,0.8402,0.0002072,94.724,4.277,4.435,9.565e-05,1.069e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\277f5906_e0d0_408f_848a_e21b205c4999.png,1216,0.7273,23.171,7.748,4.52,74.848,5.541,109.388,84.253,130.994,39.297,20.332,-21.9498,0.7598,0.4298,0.5168,55.97,58.641,61.31,23.171,10.363,8.215,0.06776,0.1593,0.2428,38.369,12.439,-0.01172,0.06108,11.414,0.4389,0.2609,0.2575,-2.948,-1.591,-1.364,0.008981,1.178,2.358,0.4009,0.6641,0.0007099,95.855,4.354,4.306,0.0004031,2.122e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\2785ad67_0fda_4a2d_a3e2_c3bee8a14bff.jpg,1024,1.0,27.241,7.538,8.391,132.117,5.981,97.45,141.0,144.923,55.069,-10.4539,-7.016,0.5408,0.4586,0.6261,65.999,75.58,54.473,27.241,18.402,14.621,0.1578,0.1702,0.2629,37.222,8.053,0.03711,-0.01562,9.657,0.3338,0.3995,0.336,-3.249,-1.739,-1.473,0.07256,1.256,2.424,0.5268,0.7442,0.0009063,94.26,4.436,4.191,0.0002946,2.653e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\27ba5f00_1480_4f1f_91f6_e65d28163573.jpg,1024,1.0,25.583,7.685,11.719,144.095,6.999,119.853,98.383,96.104,43.215,9.141,5.187,0.9438,0.3028,0.4996,72.399,65.434,64.218,25.583,16.398,16.997,0.237,0.2246,0.2801,51.543,4.419,0.01562,0.01562,7.301,0.4352,0.4486,0.4026,-3.009,-1.488,-1.39,0.02682,1.473,2.523,0.676,0.8071,0.0004027,98.22,4.326,4.471,0.0001642,1.922e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\27cb1c46_e0a3_45bf_9c12_f7cc190b7872.jpg,1024,1.0,11.01,6.751,0.6947,12.187,6.282,96.4,118.431,107.525,47.869,-10.0818,3.655,0.4527,0.3002,0.4951,39.853,26.311,33.121,11.01,13.179,13.065,0.1896,0.1455,0.1141,19.074,9.766,0.0,0.04883,6.574,0.7993,0.3487,0.3431,-3.055,-1.577,-1.459,0.005897,0.797,2.049,0.4149,0.682,0.001563,93.614,1.635,0.5618,0.0007655,6.644e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\27cd5256_72d8_4278_a431_9f1f9ebd64b2.jpg,1024,1.0,29.618,7.011,11.368,131.034,6.918,138.029,111.407,130.459,50.799,16.168,-4.15,0.8529,0.4531,0.6378,85.64,84.613,74.316,29.618,23.199,26.043,0.2914,0.293,0.2726,58.41,6.675,-0.01172,-0.03125,6.894,0.399,0.3628,0.3392,-2.892,-1.457,-1.243,0.06139,1.37,2.45,0.6227,0.8006,0.0007776,90.629,3.801,4.216,0.000297,2.771e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\27e4f96f_3b16_4feb_bee5_ddb81846fe4c.jpg,1280,1.5,28.416,7.857,13.035,112.233,7.199,72.95,101.942,124.004,41.109,0.429,-14.1691,0.6457,0.4945,0.5094,57.267,76.169,77.537,28.416,14.446,18.527,0.213,0.2693,0.2939,41.331,6.955,0.02734,0.02148,16.787,0.36,0.4516,0.3665,-2.175,-1.235,-1.041,0.006181,1.497,2.619,0.6278,0.7856,0.0004728,95.113,4.497,4.535,0.0001377,2.247e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\27f0f30b_5dd0_4432_9e69_cdd1d8c9638c.jpg,1024,1.0,28.926,7.738,8.264,65.884,5.634,118.171,114.57,53.39,46.404,-4.113,29.051,0.1714,0.6276,0.502,76.808,74.829,59.307,28.926,7.881,33.012,0.231,0.2981,0.2909,51.854,8.36,0.02539,-0.0332,10.141,0.3726,0.4065,0.3517,-2.69,-1.241,-1.28,0.005903,1.255,2.513,0.6179,0.7138,0.0004582,92.781,4.292,3.912,0.0002149,3.336e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\27f22deb_e213_414d_9f78_54870df50623.jpg,1024,1.0,16.069,5.533,5.677,75.521,4.704,143.76,132.79,115.468,59.669,2.937,16.288,0.3205,0.564,0.7127,90.096,58.949,43.077,16.069,33.873,23.488,0.2816,0.1826,0.2218,51.129,8.053,0.02539,-0.03125,5.992,0.3559,0.3505,0.2859,-3.027,-1.565,-1.344,0.07337,1.153,2.319,0.5882,0.6765,0.001111,90.923,3.41,3.835,0.0005457,4.448e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\27f64b97_027b_4d65_a035_83bbdbee6073.jpg,1024,1.0,25.296,6.609,10.702,156.849,4.399,135.93,119.522,55.138,51.585,2.917,37.244,0.1367,0.7371,0.6487,76.585,69.207,55.206,25.296,32.167,26.017,0.1893,0.2285,0.2889,7.139,3.338,-0.005859,-0.01562,2.487,0.572,0.459,0.4382,-3.133,-1.659,-1.545,0.03365,1.481,2.624,0.5481,0.7692,0.0004758,89.765,4.537,4.471,0.0002983,1.954e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\28071476_b49f_4ce9_be61_fd560342c436.jpg,1024,1.0,27.209,7.73,30.646,232.472,6.31,109.296,87.585,60.643,38.582,6.407,18.579,0.06939,0.5954,0.4733,75.403,69.193,52.525,27.209,22.511,16.077,0.1195,0.2595,0.2908,31.352,0.7812,0.003906,0.0,1.927,0.6325,0.6133,0.6142,-2.242,-1.104,-1.028,0.02283,1.777,2.821,0.9035,0.8408,0.0002407,99.792,4.566,4.544,0.0001005,1.233e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\280fe0d4_da66_4aab_aff7_bd322a107595.png,1024,1.0,25.27,7.798,20.099,205.889,5.771,100.157,112.152,125.404,45.6,-0.7118,-8.829,0.5944,0.2534,0.4945,63.576,63.077,63.1,25.27,3.446,8.414,0.08845,0.1905,0.2475,28.955,3.221,-0.01562,0.003906,1.801,0.6257,0.5585,0.5487,-2.493,-1.315,-1.071,0.06066,1.603,2.703,0.7869,0.8599,0.0006392,98.405,2.952,3.697,0.0001952,9.658e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\2814674c_a5be_41b6_9733_556ded74ab7e.jpg,1024,1.0,18.974,7.425,1.986,38.383,4.933,114.353,116.577,129.285,48.652,2.244,-7.225,0.6624,0.1762,0.5222,47.739,48.619,50.507,18.974,1.428,7.885,0.1253,0.06947,0.2007,43.136,8.128,0.0332,-0.02344,10.216,0.4513,0.4211,0.3794,-3.399,-1.78,-1.623,0.001677,1.037,2.176,0.5529,0.6803,0.0008587,92.106,3.519,3.929,0.000417,1.454e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\28155f5a_2be0_4fd8_a6a8_97918307c6bd.jpg,1216,0.7273,33.142,7.492,31.43,320.033,6.578,91.599,116.741,96.518,45.015,-12.2706,7.521,0.4091,0.4202,0.4652,74.583,85.421,71.455,33.142,10.161,14.036,0.1575,0.3046,0.3329,21.575,2.26,0.009766,0.005682,9.002,0.653,0.6376,0.6338,-2.236,-1.657,-1.042,0.08734,1.746,2.895,0.7883,0.8876,0.0004094,99.826,4.298,4.499,0.000138,5.978e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\281bf6e8_4b69_4d61_86aa_f62b45fd92a9.jpg,1024,1.0,20.962,7.562,10.309,88.31,6.441,108.56,83.182,59.877,36.815,8.366,16.501,0.04751,0.5444,0.4308,53.471,52.801,53.546,20.962,10.064,18.884,0.09959,0.2457,0.2137,56.304,11.489,0.01758,0.05469,12.288,0.6017,0.3194,0.306,-2.499,-1.239,-1.175,0.03385,1.529,2.565,0.6355,0.8203,0.0002613,89.946,4.441,4.504,0.0001164,1.4e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\28251901_5cda_498f_806a_e9e83e5a938f.jpg,1344,1.625,20.312,7.584,10.014,96.333,6.32,71.9,100.822,78.458,39.119,-15.1025,8.997,0.3942,0.3503,0.3973,44.273,52.655,46.081,20.312,7.839,10.481,0.08937,0.1293,0.2049,61.413,7.133,-0.00601,0.03516,13.585,0.5713,0.4959,0.4777,-2.651,-1.205,-1.272,0.008212,1.601,2.557,0.7811,0.8229,0.0002423,96.176,4.239,4.312,0.0001188,1.148e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\2825f918_60be_40d9_b112_42b2e9433737.jpg,1280,0.6667,25.529,7.823,5.145,59.629,6.237,123.534,98.195,63.858,42.617,6.314,22.985,0.07906,0.5256,0.4883,60.492,68.259,41.571,25.529,14.219,15.615,0.08278,0.1766,0.2384,40.203,21.134,0.1055,0.00651,17.022,0.3637,0.357,0.3299,-2.649,-1.394,-1.399,0.004539,1.257,2.242,0.6224,0.7777,0.0004312,89.783,4.394,4.472,0.000199,2.68e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\2828de84_71e3_44f8_9432_da1aff16d4d6.jpg,1024,1.0,25.109,7.664,8.626,103.636,6.917,136.834,119.991,110.796,51.349,5.397,8.217,0.9968,0.4056,0.5732,71.404,62.945,79.195,25.109,18.403,17.583,0.2244,0.3168,0.2702,26.683,1.235,-0.005859,-0.001953,3.324,0.398,0.3433,0.3086,-2.866,-1.486,-1.274,0.05238,1.397,2.475,0.4865,0.7222,0.0008203,97.301,4.493,4.108,0.0002861,4.209e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\282bd29b_16a7_4ca2_94b9_68a9e32f963c.jpg,1024,1.0,18.504,7.251,6.639,63.307,6.927,78.317,93.751,103.917,38.377,-2.64,-7.38,0.5474,0.3246,0.4329,44.277,46.999,53.226,18.504,9.192,12.959,0.143,0.1038,0.2106,66.746,14.956,0.04883,0.05664,12.711,0.4351,0.4055,0.3635,-2.656,-1.258,-1.259,0.01557,1.453,2.461,0.7143,0.8037,0.0003399,83.511,4.421,4.504,0.000168,1.952e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\283cb8bb_fa8d_41a5_8f44_6de7452a7735.jpg,1024,1.0,26.823,7.669,25.823,271.329,7.062,65.802,94.946,135.229,40.016,5.172,-23.0768,0.6157,0.6828,0.5657,63.757,69.45,83.87,26.823,23.667,27.361,0.1431,0.2528,0.3264,20.74,1.235,-0.001953,-0.005859,1.877,0.6485,0.6472,0.6224,-2.71,-1.373,-1.369,0.01238,1.719,2.773,0.87,0.8795,0.0004039,99.915,4.413,4.336,0.0001097,7.496e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\2843b673_6483_4e4d_b7a7_8b63cd76399c.jpg,2048,1.0,19.228,7.54,9.355,120.084,5.634,113.325,111.294,77.847,45.755,-4.402,19.127,0.1727,0.3932,0.4557,47.026,49.101,56.09,19.228,6.643,11.152,0.07494,0.2164,0.1911,51.421,8.053,0.01562,0.03711,4.972,0.6029,0.5704,0.5598,-2.643,-1.426,-1.269,0.001208,1.606,2.595,0.8367,0.8627,0.0001568,95.236,4.491,4.537,0.0001192,7.079e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\285632ef_eedb_4c3c_97f1_6c3fffe9e56b.jpg,1216,0.7273,23.061,7.723,17.614,121.96,7.022,102.202,93.846,77.166,40.048,3.517,11.288,0.102,0.5494,0.4677,68.707,57.804,55.481,23.061,14.67,19.128,0.2001,0.2665,0.2346,46.903,4.863,-0.01172,-0.02131,13.75,0.5287,0.5127,0.4916,-2.144,-1.076,-0.975,0.003431,1.645,2.627,0.7362,0.8605,0.0002894,93.316,4.551,4.545,9.316e-05,1.516e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\28605e38_f509_43f5_af93_b0c4c7928ab0.jpg,1024,1.0,33.232,7.437,11.429,131.939,5.902,98.993,143.673,114.102,54.608,-18.7969,11.237,0.3417,0.5253,0.5693,89.751,86.911,69.66,33.232,14.875,10.249,0.1586,0.2853,0.3339,29.536,18.309,-0.05078,0.07617,11.56,0.4396,0.2544,0.2258,-2.776,-1.449,-1.18,0.08414,1.363,2.599,0.4035,0.7238,0.0007319,94.826,3.805,3.957,0.0003265,3.153e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\28728ab9_1ac2_4911_9a8f_863465273d19.jpg,1344,1.625,17.855,7.285,9.705,88.089,5.966,98.108,58.197,39.576,29.792,14.064,19.254,0.1013,0.5175,0.39,63.981,39.339,35.07,17.855,23.293,18.442,0.09115,0.304,0.25,34.59,9.981,0.03726,0.0332,18.109,0.4082,0.4503,0.3642,-2.405,-1.184,-1.208,0.003577,1.561,2.585,0.6787,0.7928,0.0005709,98.333,4.252,4.412,0.0001833,2.712e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\28732c08_dc76_44cd_85ac_e4f762125457.jpg,1216,0.7273,24.665,7.659,4.952,58.222,5.884,132.501,111.806,96.104,47.638,6.534,11.045,0.03134,0.3228,0.5212,61.51,63.351,44.991,24.665,6.503,14.268,0.1132,0.1393,0.2401,23.188,3.338,-0.005859,-0.01562,14.941,0.3454,0.2258,0.2245,-2.718,-1.387,-1.408,0.00826,1.17,2.386,0.5033,0.7215,0.0008111,97.209,3.793,3.894,0.0002722,3.216e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\287deaed_bbbc_441e_b688_f0b4490313cb.jpg,1280,0.6667,18.795,7.682,11.293,134.296,7.205,121.309,105.125,107.506,45.519,6.993,1.029,0.9491,0.2056,0.4894,53.316,46.283,40.532,18.795,8.975,8.355,0.2007,0.1367,0.1992,35.614,1.518,0.003906,-0.00651,13.832,0.5898,0.5158,0.4994,-2.667,-1.645,-1.3,0.01302,1.562,2.57,0.7755,0.8838,0.0001784,96.847,4.56,4.558,0.0001136,6.998e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\288e0e02_aa27_4353_a8aa_66b0fa12de22.jpg,1216,0.7273,11.352,6.824,1.22,16.895,7.622,135.612,102.539,112.833,48.991,16.622,0.7135,0.8227,0.518,0.6247,58.772,38.926,27.878,11.352,28.495,28.372,0.2566,0.1798,0.1459,70.239,7.102,0.0,0.03551,8.345,0.7089,0.4015,0.4148,-3.131,-1.537,-1.463,0.01821,0.9235,2.016,0.6598,0.6914,0.0008745,81.606,3.211,2.326,0.0007837,4.77e-06,
